Region,Month and Year,Homicide Total,Murder,Attempted / Conspiracy to Murder,Manslaughter,Driving Causing Death,Recent Sexual Offence Total,Sexual Assault,Non-Assaultive Sexual Offences,Historical Sexual Offence Total,Sexual Assault,Non-Assaultive Sexual Offences,Assault (Family) Total,Serious Assault (Family),Common Assault (Family),Assault (Non-Family) Total,Serious Assault (Non-Family),Common Assault (Non-Family),Assault Police Officer,Threatening Behaviour (Family) Total,Threatening Behaviour (Family),Possess Weapon to Cause Fear (Family),Threatening Behaviour (Non-Family) Total,Threatening Behaviour (Non-Family),Possess Weapon to Cause Fear (Non-Family),Deprivation of Liberty Total,Kidnapping / Child Stealing,Deprivation of Liberty,Robbery Total,Robbery (Business),Robbery (Non-Business),,Burglary Total,Burglary (Dwelling),Burglary (Non-Dwelling),Stealing of Motor Vehicle,Stealing Total,Stealing From Motor Vehicle (Contents or Parts),Stealing From Retail Premises (Shoplift),Stealing From Dwelling,Stealing From Other Premises or Place,Stealing as a Servant,Stealing (Not Elsewhere Classified),Property Damage Total,Criminal Damage,Damage,Arson Total,Cause Bushfire,Cause Damage by Fire,Other Fire Related Offences,,,Drug Offences Total,Drug Dealing,Drug Possession,Possession of Drug Paraphernalia,Cultivate or Manufacture Drugs,Other Drug Offences,Receiving and Possession of Stolen Property Total,Possess Stolen Property,Receiving Stolen Property,Regulated Weapons Offences,,Graffiti,Fraud & Related Offences Total,Forgery,Fraud (Credit Card),Fraud (Not Elsewhere Classified),Breach of Violence Restraint Order Total,Breach of Family Violence Restraint Order,Breach of Violence Restraint Order,Breach of Police Order,Total Selected Miscellaneous Offences
Cannington,Jun-20,0,0,0,0,0,17,9,8,4,4,0,115,16,99,76,31,41,4,15,13,2,18,11,7,1,0,1,9,3,6,255,130,104,26,31,526,183,129,97,117,0,0,156,28,128,3,0,3,0,846,1101,187,16,98,62,4,7,37,36,1,22,246,9,258,2,240,16,61,47,9,5,328
Cannington,Jul-20,1,1,0,0,0,27,23,4,5,5,0,127,25,102,69,16,45,8,23,15,8,29,14,15,2,0,2,14,3,11,297,150,118,32,35,520,193,123,88,116,0,0,200,42,158,9,0,8,1,914,1211,211,25,111,64,4,7,27,27,0,19,257,10,164,0,145,19,70,48,9,13,244
Cannington,Aug-20,1,1,0,0,0,17,11,6,9,9,0,119,17,102,93,34,53,6,11,8,3,36,14,22,2,0,2,9,0,9,297,123,102,21,24,443,109,149,68,117,0,0,176,38,138,7,0,7,0,773,1070,174,8,103,54,3,6,23,21,2,28,225,15,159,3,144,12,66,36,12,18,240
Cannington,Sep-20,0,0,0,0,0,21,15,6,4,4,0,115,13,102,73,25,43,5,22,16,6,13,4,9,0,0,0,8,1,7,256,155,133,22,30,495,194,112,79,106,4,0,161,47,114,6,0,6,0,847,1103,174,9,89,62,5,9,25,25,0,16,215,13,259,0,190,69,45,27,9,9,317
Cannington,Oct-20,0,0,0,0,0,13,11,2,5,5,0,130,33,97,85,34,49,2,9,6,3,24,14,10,3,0,3,18,2,16,287,176,152,24,36,525,168,141,91,124,1,0,151,43,108,4,0,4,0,892,1179,137,20,68,44,2,3,30,29,1,16,183,12,241,0,219,22,79,55,7,17,332
Cannington,Nov-20,0,0,0,0,0,20,13,7,9,9,0,137,37,100,64,22,42,0,19,16,3,22,11,11,0,0,0,11,0,11,282,189,154,35,41,580,244,137,82,117,0,0,162,30,132,3,1,2,0,975,1257,433,311,67,46,3,6,20,20,0,35,488,13,273,0,259,14,66,43,8,15,352
Cannington,Dec-20,1,1,0,0,0,31,27,4,6,6,0,176,41,135,72,28,39,5,26,18,8,23,12,11,4,1,3,14,1,13,353,211,179,32,45,659,257,138,107,156,1,0,182,32,150,4,2,2,0,1101,1454,174,60,62,44,3,5,25,21,4,25,224,9,415,2,383,30,51,26,7,18,475
Cannington,Jan-21,0,0,0,0,0,18,15,3,7,3,4,157,37,120,82,37,41,4,23,14,9,30,21,9,4,0,4,16,0,16,337,200,171,29,56,662,260,153,113,134,2,0,213,53,160,5,0,5,0,1136,1473,149,27,65,39,3,15,49,49,0,24,222,11,465,0,435,30,53,35,5,13,529
Cannington,Feb-21,0,0,0,0,0,29,20,9,4,4,0,136,31,105,80,28,52,0,25,20,5,31,23,8,2,0,2,9,1,8,316,170,136,34,39,646,280,124,107,135,0,0,202,45,157,9,1,8,0,1066,1382,100,16,43,31,3,7,28,28,0,21,149,14,369,0,295,74,55,21,17,17,438
Cannington,Mar-21,4,0,3,0,1,37,20,17,15,14,1,147,32,115,92,30,60,2,24,20,4,28,15,13,2,0,2,12,2,10,361,195,167,28,67,779,328,192,108,149,2,0,229,56,173,7,2,5,0,1277,1638,210,79,71,51,7,2,30,26,4,31,271,13,349,77,244,28,114,76,16,22,476
Cannington,Apr-21,0,0,0,0,0,23,22,1,8,7,1,152,46,106,69,28,40,1,20,17,3,16,8,8,2,0,2,21,4,17,311,189,159,30,58,797,318,211,130,137,1,0,184,37,147,5,0,4,1,1233,1544,134,14,59,54,5,2,38,37,1,23,195,14,527,154,347,26,135,98,22,15,676
Cannington,May-21,0,0,0,0,0,24,21,3,1,1,0,152,40,112,89,42,43,4,42,32,10,28,14,14,3,0,3,16,2,14,355,218,195,23,49,1005,412,275,152,164,2,0,280,71,209,4,0,4,0,1556,1911,135,15,67,43,5,5,28,27,1,18,181,16,683,2,606,75,92,64,8,20,791
Cannington,Jun-21,0,0,0,0,0,58,53,5,11,11,0,120,26,94,119,33,76,10,21,17,4,39,20,19,7,0,7,19,4,15,394,199,170,29,46,958,415,275,128,139,1,0,213,45,168,9,0,8,1,1425,1819,102,3,56,38,3,2,32,32,0,28,162,13,649,0,566,83,57,39,5,13,719
Cannington,Jul-21,0,0,0,0,0,24,20,4,8,8,0,131,33,98,83,37,45,1,23,22,1,27,12,15,8,0,8,11,0,11,315,233,177,56,47,923,432,263,106,121,1,0,214,48,166,1,0,1,0,1418,1733,138,17,66,47,6,2,27,26,1,18,183,7,432,0,338,94,89,23,55,11,528
Cannington,Aug-21,0,0,0,0,0,23,20,3,10,10,0,150,37,113,113,37,71,5,21,17,4,30,18,12,3,0,3,25,1,24,375,188,142,46,45,883,354,288,74,166,1,0,234,50,184,4,0,4,0,1354,1729,117,23,52,34,2,6,20,20,0,13,150,7,425,1,401,23,51,32,7,12,483
Cannington,Sep-21,1,1,0,0,0,21,15,6,6,6,0,140,41,99,76,26,45,5,26,18,8,33,14,19,1,0,1,13,2,11,317,185,139,46,44,726,285,249,72,117,3,0,209,50,159,4,0,4,0,1168,1485,157,41,61,43,8,4,24,23,1,32,213,12,285,0,254,31,59,44,9,6,356
Cannington,Oct-21,0,0,0,0,0,18,11,7,35,33,2,128,36,92,82,30,48,4,22,17,5,34,20,14,1,0,1,10,1,9,330,183,141,42,60,897,343,290,88,176,0,0,240,49,191,4,0,4,0,1384,1714,111,23,55,33,0,0,19,18,1,25,155,8,376,1,347,28,63,40,9,14,447
Cannington,Nov-21,1,0,1,0,0,33,17,16,4,2,2,126,29,97,106,27,69,10,7,6,1,30,19,11,1,0,1,16,0,16,324,147,107,40,52,779,251,233,111,184,0,0,233,67,166,5,0,5,0,1216,1540,110,5,64,29,1,11,13,11,2,18,141,20,374,2,360,12,80,59,7,14,474
Cannington,Dec-21,0,0,0,0,0,32,19,13,6,6,0,179,41,138,115,38,68,9,28,15,13,20,10,10,1,0,1,17,0,17,398,151,122,29,55,736,191,228,108,209,0,0,197,52,145,6,0,5,1,1145,1543,96,8,54,29,2,3,13,13,0,10,119,7,482,1,422,59,62,39,7,16,551
Cannington,Jan-22,0,0,0,0,0,44,36,8,4,4,0,171,40,131,98,42,53,3,26,23,3,32,15,17,3,1,2,18,2,16,396,192,153,39,40,753,246,259,96,149,3,0,217,62,155,3,2,1,0,1205,1601,101,4,48,30,4,15,20,14,6,17,138,6,466,2,412,52,81,53,7,21,553
Cannington,Feb-22,0,0,0,0,0,31,24,7,13,13,0,157,47,110,99,40,57,2,33,25,8,32,16,16,2,0,2,20,1,19,387,181,140,41,51,754,319,192,87,153,3,0,190,78,112,2,0,2,0,1178,1565,111,11,60,33,0,7,11,10,1,12,134,19,346,1,330,15,70,60,5,5,435
Cannington,Mar-22,0,0,0,0,0,33,26,7,2,2,0,159,34,125,86,28,52,6,24,19,5,23,11,12,0,0,0,8,2,6,335,177,145,32,52,875,391,230,95,159,0,0,221,86,135,5,3,2,0,1330,1665,130,13,58,37,2,20,26,26,0,14,170,7,410,0,383,27,42,27,9,6,459
Cannington,Apr-22,0,0,0,0,0,22,11,11,13,13,0,168,34,134,100,39,52,9,38,26,12,30,13,17,3,0,3,20,0,20,394,205,159,46,59,837,349,212,117,158,1,0,195,68,127,5,0,5,0,1301,1695,134,17,74,41,0,2,33,31,2,18,185,4,442,1,402,39,59,44,2,13,505
Cannington,May-22,0,0,0,0,0,31,23,8,21,21,0,153,34,119,100,41,56,3,23,21,2,20,14,6,1,0,1,13,2,11,362,201,154,47,52,893,373,229,89,202,0,0,229,77,152,1,0,1,0,1376,1738,142,31,57,45,4,5,25,25,0,23,190,13,401,0,373,28,45,25,7,13,459
Cannington,Jun-22,0,0,0,0,0,18,12,6,9,8,1,144,44,100,71,30,33,8,29,21,8,33,18,15,3,0,3,9,1,8,316,227,172,55,54,893,348,254,113,177,1,0,197,51,146,2,0,2,0,1373,1689,140,14,77,40,2,7,29,28,1,19,188,12,530,0,478,52,66,50,6,10,608
Cannington,Jul-22,0,0,0,0,0,14,10,4,33,31,2,139,41,98,96,30,59,7,18,15,3,38,22,16,2,0,2,13,0,13,353,183,127,56,45,867,286,283,106,191,1,0,211,59,152,4,0,4,0,1310,1663,109,13,54,34,0,8,24,19,5,10,143,7,266,1,234,31,40,30,1,9,313
Cannington,Aug-22,0,0,0,0,0,19,13,6,4,4,0,158,34,124,119,29,86,4,23,19,4,28,16,12,1,0,1,9,0,9,361,153,111,42,47,801,250,268,99,183,1,0,219,57,162,5,0,5,0,1225,1586,176,7,97,56,4,12,56,53,3,10,242,17,386,5,346,35,78,65,4,9,481
Cannington,Sep-22,0,0,0,0,0,77,36,41,15,15,0,158,48,110,118,38,76,4,28,17,11,24,15,9,4,0,4,22,4,18,446,191,152,39,56,852,282,286,100,183,1,0,209,56,153,8,0,8,0,1316,1762,147,23,67,47,2,8,28,25,3,17,192,15,434,6,377,51,51,27,18,6,500
Cannington,Oct-22,0,0,0,0,0,15,10,5,7,7,0,137,34,103,110,28,73,9,18,11,7,35,17,18,1,0,1,18,4,14,341,231,196,35,80,971,342,307,93,227,2,0,215,55,160,3,0,3,0,1500,1841,155,7,80,58,4,6,41,35,6,21,217,14,502,0,444,58,50,27,11,12,566
Cannington,Nov-22,2,1,0,0,1,22,16,6,15,15,0,165,44,121,107,39,60,8,26,15,11,34,18,16,0,0,0,8,0,8,379,249,174,75,53,960,329,311,115,203,2,0,243,80,163,6,1,5,0,1511,1890,132,8,68,46,3,7,28,26,2,27,187,11,481,1,435,45,69,45,9,15,561
Cannington,Dec-22,1,0,1,0,0,22,18,4,2,2,0,165,35,130,140,43,91,6,36,23,13,35,14,21,3,0,3,18,0,18,422,256,203,53,69,1011,335,314,141,219,2,0,266,80,186,1,1,0,0,1603,2025,181,11,92,63,8,7,24,23,1,16,221,9,560,3,465,92,115,93,8,14,684
Cannington,Jan-23,0,0,0,0,0,33,27,6,5,5,0,159,35,124,138,44,84,10,19,17,2,39,20,19,2,0,2,14,1,13,409,211,175,36,78,1067,405,340,128,192,2,0,265,88,177,10,0,9,1,1631,2040,151,11,73,57,7,3,42,36,6,18,211,14,688,1,646,41,59,36,5,18,761
Cannington,Feb-23,0,0,0,0,0,25,18,7,16,16,0,137,34,103,123,47,68,8,16,12,4,38,13,25,3,2,1,7,0,7,365,141,111,30,60,1020,373,322,125,191,9,0,232,58,174,6,1,5,0,1459,1824,168,23,78,50,7,10,33,32,1,21,222,10,507,2,464,41,57,35,4,18,574
Cannington,Mar-23,0,0,0,0,0,31,28,3,9,9,0,153,47,106,129,48,76,5,19,15,4,43,22,21,3,0,3,17,2,15,404,177,124,53,63,1172,426,342,165,238,1,0,270,78,192,7,1,6,0,1689,2093,148,14,79,41,4,10,37,36,1,28,213,21,623,4,590,29,62,39,12,11,706
Cannington,Apr-23,1,1,0,0,0,17,15,2,7,6,1,157,45,112,126,42,75,9,21,17,4,38,15,23,1,1,0,29,5,24,397,197,153,44,71,1137,535,260,142,200,0,0,245,71,174,2,0,2,0,1652,2049,127,10,78,36,1,2,40,39,1,28,195,13,501,3,456,42,70,37,17,16,584
Cannington,May-23,0,0,0,0,0,87,21,66,15,13,2,162,57,105,129,37,85,7,15,12,3,27,12,15,5,0,5,18,2,16,458,147,112,35,61,1097,441,325,140,191,0,0,283,78,205,7,0,7,0,1595,2053,182,15,90,62,1,14,31,30,1,36,249,26,469,0,427,42,83,54,11,18,578
Cannington,Jun-23,1,1,0,0,0,34,21,13,4,4,0,147,42,105,93,25,60,8,26,23,3,36,15,21,2,0,2,15,0,15,358,132,88,44,50,1106,408,410,124,163,1,0,225,65,160,5,1,4,0,1518,1876,163,12,83,62,1,5,46,43,3,16,225,10,579,0,496,83,45,33,4,8,634
Cannington,Jul-23,0,0,0,0,0,21,17,4,3,3,0,127,26,101,121,32,87,2,24,15,9,32,12,20,3,0,3,16,2,14,347,141,92,49,62,1022,383,385,107,146,1,0,226,76,150,3,0,3,0,1454,1801,157,12,86,43,3,13,20,20,0,21,198,19,388,0,366,22,71,42,4,25,478
Cannington,Aug-23,0,0,0,0,0,31,20,11,10,9,1,169,48,121,123,29,90,4,32,23,9,37,18,19,1,0,1,21,0,21,424,147,102,45,64,1093,423,378,129,163,0,0,253,63,190,5,0,5,0,1562,1986,134,12,69,41,2,10,42,41,1,23,199,14,538,1,492,45,74,44,11,19,626
Cannington,Sep-23,1,1,0,0,0,21,15,6,8,8,0,154,35,119,118,49,65,4,24,13,11,41,16,25,1,0,1,18,2,16,386,122,102,20,56,1092,435,368,101,187,1,0,256,57,199,3,0,3,0,1529,1915,139,5,76,42,2,14,35,35,0,23,197,7,374,0,350,24,62,40,5,17,443
